,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
14688,60, Self-emp-not-inc,153356, HS-grad,9.0, Divorced, Sales, Not-in-family, Black, Male,2597,0,55, United-States,<50k
14689,22, Private,211968, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<50k
14690,18, Private,57413, Some-college,10.0, Divorced, Other-service, Own-child, White, Male,0,0,15, United-States,<50k
14691,67, Private,222899, Assoc-voc,11.0, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,<50k
14692,24, ?,212300, HS-grad,9.0, Separated, ?, Not-in-family, White, Female,0,0,38, United-States,<50k
14693,45, Self-emp-not-inc,242184, 7th-8th,4.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,>=50k
14694,33, Private,182556, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,<50k
14695,39, Private,358753, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States,>=50k
14696,19, Local-gov,276973, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States,<50k
14697,37, Private,108140, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States,>=50k
14698,47, Local-gov,328610, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<50k
14699,44, Private,755858, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States,>=50k
14700,32, State-gov,111567, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, United-States,>=50k
14701,23, Private,520231, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,<50k
14702,29, State-gov,240738, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>=50k
14703,49, Local-gov,116163, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, France,<50k
14704,46, Local-gov,398986, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1902,52, United-States,>=50k
14705,36, Private,93225, Bachelors,13.0, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States,<50k
14706,37, Private,241998, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, United-States,>=50k
14707,25, Private,182771, Some-college,10.0, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,<50k
14708,51, Private,191965, HS-grad,9.0, Widowed, Other-service, Unmarried, White, Female,0,0,32, United-States,<50k
14709,50, Private,320510, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States,>=50k
14710,34, Private,516337, 11th,7.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico,<50k
14711,24, Private,336088, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States,<50k
14712,76, Private,239880, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States,<50k
14713,29, Private,91189, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,<50k
14714,46, Private,235646, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>=50k
14715,34, Private,103408, Some-college,10.0, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, Germany,>=50k
14716,38, State-gov,143517, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,<50k
14717,49, Private,192776, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States,>=50k
14718,62, ?,144116, 10th,6.0, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,<50k
14719,76, Self-emp-not-inc,253408, Some-college,10.0, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,<50k
14720,68, Self-emp-not-inc,197015, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,<50k
14721,37, Private,226947, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>=50k
14722,59, Private,192983, HS-grad,9.0, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States,<50k
14723,30, Private,348618, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico,<50k
14724,36, State-gov,137421, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,37, Hong,<50k
14725,25, Private,148300, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States,<50k
14726,44, Self-emp-inc,133060, Some-college,10.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States,<50k
14727,38, Local-gov,123983, Bachelors,13.0, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,1741,40, Vietnam,<50k
14728,53, Private,155963, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States,<50k
14729,24, Private,128061, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,594,0,15, United-States,<50k
14730,45, Federal-gov,358242, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,>=50k
14731,62, Private,122246, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Female,8614,0,39, United-States,>=50k
14732,42, Private,409902, HS-grad,9.0, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,25, United-States,<50k
14733,28, Private,185647, Some-college,10.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States,<50k
14734,32, State-gov,147215, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,55, United-States,>=50k
14735,57, Private,104272, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<50k
14736,79, Self-emp-not-inc,158319, HS-grad,9.0, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States,<50k
14737,63, Private,30602, 7th-8th,4.0, Married-spouse-absent, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,<50k
14738,56, Private,220187, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,>=50k
14739,33, Private,173248, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,35, United-States,<50k
14740,36, Private,80743, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, South,<50k
14741,25, Private,297154, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2407,0,40, United-States,<50k
14742,36, Private,185325, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0,0,37, United-States,<50k
14743,32, Private,252752, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,13550,0,60, United-States,>=50k
14744,50, Private,213296, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States,>=50k
14745,27, Private,32519, Some-college,10.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,55, South,<50k
14746,40, Private,106698, Assoc-acdm,12.0, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States,<50k
14747,43, Local-gov,293535, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States,>=50k
14748,27, Private,165365, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,2885,0,40, Laos,<50k
14749,31, State-gov,29152, 12th,8.0, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,<50k
14750,37, Private,126569, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States,>=50k
14751,44, Private,165599, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,<50k
14752,28, Private,109165, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,<50k
14753,51, Local-gov,199688, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,>=50k
14754,36, Local-gov,139703, Masters,14.0, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,<50k
14755,48, Private,285335, 11th,7.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,<50k
14756,17, Private,214787, 12th,8.0, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States,<50k
14757,31, Local-gov,190228, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,<50k
14758,37, Private,73471, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,47, United-States,>=50k
14759,32, Private,317809, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,4064,0,50, United-States,<50k
14760,26, Private,104834, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,1669,40, United-States,<50k
14761,48, Private,180532, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<50k
14762,68, Local-gov,144761, HS-grad,9.0, Widowed, Protective-serv, Not-in-family, White, Male,0,1668,20, United-States,<50k
14763,41, Local-gov,158688, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States,<50k
14764,36, ?,98776, Some-college,10.0, Never-married, ?, Not-in-family, White, Male,0,0,30, United-States,<50k
14765,33, Private,262439, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,>=50k
14766,36, Private,187999, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>=50k
14767,27, Private,195337, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,<50k
14768,34, Private,113543, Masters,14.0, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,<50k
14769,60, Private,227332, Assoc-voc,11.0, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,<50k
14770,44, Private,239723, Some-college,10.0, Married-spouse-absent, Craft-repair, Unmarried, White, Female,1506,0,45, United-States,<50k
14771,61, Local-gov,115023, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<50k
14772,23, Private,260019, 7th-8th,4.0, Never-married, Farming-fishing, Unmarried, Other, Male,0,0,36, Mexico,<50k
14773,19, Private,389755, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States,<50k
14774,51, Private,200576, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,63, United-States,<50k
14775,44, Private,175935, Doctorate,16.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,55, United-States,>=50k
14776,55, Private,171242, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,>=50k
14777,49, Private,75673, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States,<50k
14778,56, Local-gov,198277, 12th,8.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<50k
14779,46, Private,35961, Assoc-acdm,12.0, Divorced, Sales, Not-in-family, White, Female,0,0,25, Germany,<50k
14780,45, Private,199832, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,15, United-States,<50k
14781,61, ?,232618, Prof-school,15.0, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,>=50k
14782,22, Private,227626, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,<50k
14783,49, Private,40000, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,4064,0,44, United-States,<50k
14784,34, Private,286675, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<50k
14785,46, Self-emp-not-inc,198759, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,80, United-States,>=50k
14786,32, Private,290964, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0,1590,40, United-States,<50k
14787,20, ?,133061, 9th,5.0, Never-married, ?, Own-child, White, Male,0,0,40, United-States,<50k
14788,42, Private,213214, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,<50k
14789,51, Federal-gov,237819, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,>=50k
14790,31, Private,143653, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,<50k
14791,41, State-gov,58930, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<50k
14792,30, Private,111415, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,>=50k
14793,27, Private,37599, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0,0,24, United-States,<50k
14794,21, Private,228255, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,<50k
14795,64, Self-emp-inc,165667, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,60, Canada,>=50k
14796,32, Private,160634, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,<50k
14797,26, Private,208326, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,3942,0,45, United-States,<50k
14798,48, Private,108699, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<50k
14799,25, Private,189850, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States,<50k
14800,46, Private,191389, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,28, United-States,>=50k
14801,40, Self-emp-inc,92036, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<50k
14802,46, Self-emp-not-inc,102308, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0,2415,40, United-States,>=50k
14803,19, ?,199609, Some-college,10.0, Never-married, ?, Own-child, White, Female,0,0,40, United-States,<50k
14804,51, Private,136121, Assoc-voc,11.0, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,<50k
14805,43, Local-gov,115603, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<50k
14806,43, Self-emp-not-inc,35034, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,21, United-States,<50k
14807,46, Private,113390, Masters,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1740,60, United-States,<50k
14808,30, State-gov,112139, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,<50k
14809,19, Private,57067, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,45, United-States,<50k
14810,22, ?,154235, Some-college,10.0, Married-civ-spouse, ?, Wife, White, Female,3781,0,35, United-States,<50k
14811,26, Self-emp-not-inc,163189, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,<50k
14812,50, Private,231495, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<50k
14813,54, Private,174102, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,>=50k
14814,24, Private,509629, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,<50k
14815,25, Private,252187, 11th,7.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<50k
14816,44, Private,116632, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,>=50k
14817,22, Private,106700, Assoc-acdm,12.0, Never-married, Adm-clerical, Own-child, White, Female,0,0,27, United-States,<50k
14818,21, ?,233923, Some-college,10.0, Never-married, ?, Own-child, White, Female,0,0,24, United-States,<50k
14819,53, Private,108083, 7th-8th,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,<50k
14820,45, Private,192053, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,>=50k
14821,36, Local-gov,101481, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,<50k
14822,29, Private,261725, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States,<50k
14823,46, Self-emp-inc,326048, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>=50k
14824,69, Private,76939, HS-grad,9.0, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,<50k
